STATE,ST_CASE,VE_FORMS,VEH_NO,PER_NO,STR_VEH,COUNTY,DAY,MONTH,YEAR,HOUR,MINUTE,RUR_URB,FUNC_SYS,HARM_EV,MAN_COLL,SCH_BUS,MAKE,MAK_MOD,BODY_TYP,MOD_YEAR,TOW_VEH,SPEC_USE,EMER_USE,ROLLOVER,IMPACT1,FIRE_EXP,AGE,SEX,PER_TYP,INJ_SEV,SEAT_POS,REST_USE,REST_MIS,AIR_BAG,EJECTION,EJ_PATH,EXTRICAT,DRINKING,ALC_DET,ALC_STATUS,ATST_TYP,ALC_RES,DRUGS,DRUG_DET,DSTATUS,DRUGTST1,DRUGTST2,DRUGTST3,DRUGRES1,DRUGRES2,DRUGRES3,HOSPITAL,DOA,DEATH_DA,DEATH_MO,DEATH_YR,DEATH_HR,DEATH_MN,DEATH_TM,LAG_HRS,LAG_MINS,P_SF1,P_SF2,P_SF3,WORK_INJ,HISPANIC,RACE,LOCATION,FIPS,LATITUDE,LONGITUD,TEMP_F
26,260624,1,0,1,1,145,13,10,2013,11,43,,,9,0,0,,,,,,,,,,,80,2,6,4,0,96,8,97,8,0,0,0,9,2,1,0,0,8,2,1,0,0,1,0,0,5,0,13,10,2013,18,35,1835,6,52,0,0,0,9,99,99,99,26145,43.44396111,-84.00498333,60.1
26,260637,1,0,1,1,163,8,10,2013,20,40,,,9,0,0,,,,,,,,,,,55,1,6,4,0,96,8,97,8,0,0,0,9,2,1,2,0,8,2,1,0,0,177,0,0,0,7,8,10,2013,20,40,2040,0,0,0,0,0,0,1,1,16,26163,42.33119722,-83.11023333,55.9
26,260675,1,0,1,1,163,25,10,2013,21,54,,,9,0,0,,,,,,,,,,,60,1,6,4,0,96,8,97,8,0,0,0,9,0,0,96,0,8,0,0,0,0,0,0,0,5,0,26,10,2013,8,26,826,10,32,0,0,0,0,7,1,3,26163,42.19109444,-83.18011111,41.0
26,260703,1,0,1,1,73,16,9,2013,17,50,,,9,0,0,,,,,,,,,,,16,1,6,4,0,96,8,97,8,0,0,0,9,0,0,96,0,8,0,0,0,0,0,0,0,5,0,17,9,2013,10,41,1041,16,51,0,0,0,0,7,1,3,26073,43.64019722,-84.84858889,59.2
26,260707,1,0,1,1,163,29,9,2013,3,27,,,9,0,0,,,,,,,,,,,59,1,6,4,0,96,8,97,8,0,0,0,9,2,1,9,0,8,2,1,0,0,1,0,0,5,0,29,9,2013,3,41,341,0,14,0,0,0,0,7,2,11,26163,42.36413056,-83.13152222,64.0
26,260719,1,0,1,1,49,3,11,2013,21,10,,,9,0,0,,,,,,,,,,,52,1,6,4,0,96,8,97,8,0,0,0,9,0,0,96,0,8,0,0,0,0,0,0,0,0,7,3,11,2013,21,10,2110,0,0,0,0,0,0,7,2,3,26049,43.06083889,-83.71932778,34.0
26,260744,1,0,1,1,163,19,9,2013,3,0,,,9,0,0,,,,,,,,,,,42,1,6,4,0,96,8,97,8,0,0,0,9,0,0,96,0,8,0,0,0,0,0,0,0,5,0,20,9,2013,7,47,747,28,47,0,0,0,0,7,2,9,26163,42.37854444,-83.06218333,64.0
26,260776,1,0,1,1,163,18,4,2013,22,20,,,9,0,0,,,,,,,,,,,31,1,6,4,0,96,8,97,8,0,0,0,9,0,0,96,0,8,0,0,0,0,0,0,0,3,0,18,4,2013,22,49,2249,0,29,0,0,0,0,7,2,11,26163,42.43469167,-82.99595556,60.1
26,260790,1,0,1,1,163,5,10,2013,17,0,,,9,0,0,,,,,,,,,,,34,1,6,4,0,96,8,97,8,0,0,0,9,0,0,96,0,8,0,0,0,0,0,0,0,5,0,5,10,2013,18,5,1805,1,5,0,0,0,0,7,1,3,26163,42.12458056,-83.17340278,69.8
26,260824,1,0,1,1,21,7,12,2013,21,30,,,9,0,0,,,,,,,,,,,54,1,6,4,0,96,8,97,8,0,0,1,9,0,0,96,0,1,2,1,0,0,143,0,0,5,0,8,12,2013,1,34,134,4,4,0,0,0,0,7,1,11,26021,42.17333333,-86.38832222,17.6
27,270059,1,0,1,1,53,30,3,2013,2,17,,,9,0,0,,,,,,,,,,,28,2,6,4,0,96,8,97,8,0,0,9,9,2,1,26,9,8,8,6,0,0,95,0,0,0,7,30,3,2013,2,17,217,0,0,0,0,0,0,7,1,3,27053,44.94838056,-93.24741944,44.1
27,270149,1,0,1,1,53,3,7,2013,22,30,,,9,0,0,,,,,,,,,,,24,2,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,0,0,5,7,2013,10,21,1021,35,51,0,0,0,0,7,1,3,27053,44.95195833,-93.28296667,73.0
27,270230,1,0,1,1,163,4,9,2013,17,41,,,9,0,0,,,,,,,,,,,9,1,6,4,0,96,8,97,8,0,0,8,9,8,95,95,8,8,8,6,0,0,95,0,0,5,0,11,9,2013,13,1,1301,163,20,0,0,0,0,7,1,23,27163,44.99586667,-92.91481111,82.4
27,270277,1,0,1,1,21,10,10,2013,15,5,,,9,0,0,,,,,,,,,,,57,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,0,7,10,10,2013,15,16,1516,0,11,0,0,0,0,7,1,9,27021,46.39396111,-94.35012222,73.9
27,270283,1,0,1,1,59,17,10,2013,14,57,,,9,0,0,,,,,,,,,,,13,1,6,4,0,96,8,97,8,0,0,0,9,2,1,0,0,8,8,6,0,0,95,0,0,0,7,17,10,2013,15,8,1508,0,11,0,0,0,0,7,1,9,27059,45.56570278,-93.26204167,51.8
27,270312,1,0,1,1,111,14,11,2013,16,0,,,9,0,0,,,,,,,,,,,75,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,1,0,14,11,2013,17,42,1742,1,42,0,0,0,0,7,1,3,27111,46.173125,-95.32664167,42.1
28,280014,1,0,1,1,21,11,1,2013,2,46,,,9,0,0,,,,,,,,,,,53,1,6,4,0,96,8,97,8,0,0,9,9,0,0,96,9,8,0,0,0,0,0,0,0,0,7,11,1,2013,2,46,246,0,0,0,0,0,0,7,2,13,28021,31.96607778,-90.95348611,62.6
28,280047,1,0,1,1,149,8,2,2013,21,2,,,9,0,0,,,,,,,,,,,25,1,6,4,0,96,8,97,8,0,0,9,9,2,1,0,9,8,0,0,0,0,0,0,0,0,7,8,2,2013,21,2,2102,0,0,0,0,0,0,7,1,11,28149,32.486,-90.80743056,45.0
28,280313,1,0,1,1,109,22,8,2013,19,25,,,9,0,0,,,,,,,,,,,64,1,6,4,0,96,8,97,8,0,0,0,1,2,1,0,8,8,0,0,0,0,0,0,0,0,7,22,8,2013,19,25,1925,0,0,0,0,0,0,7,1,24,28109,30.91110278,-89.41500833,84.7
28,280336,1,0,1,1,49,9,4,2013,17,46,,,9,0,0,,,,,,,,,,,52,1,6,4,0,96,8,97,8,0,0,0,9,0,0,96,0,8,0,0,0,0,0,0,0,0,7,9,4,2013,17,46,1746,0,0,0,0,0,0,7,1,11,28049,32.27949167,-90.470925,84.2
28,280363,1,0,1,1,11,4,9,2013,17,15,,,9,0,0,,,,,,,,,,,54,2,6,4,0,96,8,97,8,0,0,0,9,0,0,96,0,8,0,0,0,0,0,0,0,0,7,4,9,2013,17,15,1715,0,0,0,0,0,0,7,1,11,28011,33.53714167,-91.08031667,89.1
28,280538,1,0,1,1,127,24,12,2013,23,55,,,9,0,0,,,,,,,,,,,51,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,0,7,24,12,2013,23,55,2355,0,0,0,0,0,0,7,2,13,28127,31.87870278,-89.72658333,-9999
29,290283,2,0,1,1,95,3,6,2013,20,55,,,9,0,0,,,,,,,,,,,14,1,6,4,0,96,8,97,8,0,0,0,9,2,1,0,8,8,2,1,0,0,1,0,0,5,0,5,6,2013,14,50,1450,41,55,0,0,0,0,7,2,13,29095,39.03619722,-94.54093889,69.1
29,290503,1,0,1,1,510,27,9,2013,15,43,,,9,0,0,,,,,,,,,,,84,1,6,4,0,96,8,97,8,0,0,9,9,2,1,0,8,8,2,1,0,0,1,0,0,5,0,27,9,2013,16,48,1648,1,5,0,0,0,0,7,1,11,29510,38.55718889,-90.28555556,84.0
29,290631,1,0,1,1,77,17,11,2013,18,43,,,9,0,0,,,,,,,,,,,23,1,6,4,0,96,8,97,8,0,0,9,9,2,1,1,8,8,2,1,0,0,1,0,0,0,7,17,11,2013,18,45,1845,0,2,0,0,0,0,7,1,2,29077,37.20151944,-93.28695833,59.0
29,290647,1,0,1,1,19,26,10,2013,3,50,,,9,0,0,,,,,,,,,,,36,1,6,4,0,96,8,97,8,0,0,1,1,2,1,19,8,8,0,0,0,0,0,0,0,0,7,26,10,2013,3,59,359,0,9,0,0,0,0,7,2,11,29019,38.96075833,-92.26624722,39.9
30,300143,1,0,1,1,49,25,9,2013,22,30,,,9,0,0,,,,,,,,,,,29,1,6,4,0,96,8,97,8,0,0,0,9,2,1,0,0,8,2,1,0,0,996,0,0,5,0,25,9,2013,23,10,2310,0,40,0,0,0,0,7,1,11,30049,46.62421111,-112.02099167,44.1
32,320023,1,0,1,1,3,12,2,2013,12,47,,,9,0,0,,,,,,,,,,,48,1,6,4,0,96,8,97,8,0,0,0,1,2,1,0,1,1,2,1,1,0,401,417,0,0,7,12,2,2013,12,47,1247,0,0,0,0,0,0,7,1,3,32003,36.15891944,-115.10107222,52.0
32,320055,1,0,1,1,3,19,4,2013,19,20,,,9,0,0,,,,,,,,,,,55,1,6,4,0,96,8,97,8,0,0,1,1,2,1,36,1,1,2,1,1,0,401,417,0,0,7,19,4,2013,19,20,1920,0,0,68,0,0,0,7,1,11,32003,36.21718333,-115.21064444,72.0
32,320089,1,0,1,1,3,19,6,2013,7,55,,,9,0,0,,,,,,,,,,,33,1,6,4,0,96,8,97,8,0,0,0,1,2,1,0,0,1,2,1,0,0,1,0,0,0,7,19,6,2013,7,55,755,0,0,0,0,0,0,7,1,11,32003,35.97874722,-115.17270556,77.0
32,320141,1,0,1,1,19,12,8,2013,12,35,,,9,0,0,,,,,,,,,,,57,1,6,4,0,96,8,97,8,0,0,0,9,2,1,0,0,8,2,1,0,0,1,0,0,5,0,14,8,2013,12,35,1235,48,0,0,0,0,0,7,1,11,32019,39.60421111,-119.23048889,82.9
32,320144,1,0,1,1,5,20,8,2013,11,5,,,9,0,0,,,,,,,,,,,61,1,6,4,0,96,8,97,8,0,0,0,9,2,1,0,0,8,2,1,0,0,1,0,0,1,0,27,8,2013,17,5,1705,174,0,0,0,0,0,7,1,3,32005,38.91427222,-119.69578611,78.1
32,320146,1,0,1,1,3,21,8,2013,17,29,,,9,0,0,,,,,,,,,,,57,1,6,4,0,96,8,97,8,0,0,1,1,2,1,21,1,1,2,1,1,1,417,407,401,5,0,21,8,2013,17,57,1757,0,28,0,0,0,0,7,1,11,32003,36.13334444,-115.19038889,104.0
32,320218,1,0,1,1,3,7,12,2013,18,52,,,9,0,0,,,,,,,,,,,19,1,6,4,0,96,8,97,8,0,0,0,1,2,1,0,1,1,2,1,0,0,600,0,0,0,7,7,12,2013,18,52,1852,0,0,0,0,0,0,7,1,3,32003,36.07147778,-115.11870833,45.0
33,330068,1,0,1,1,11,23,8,2013,17,42,,,9,0,0,,,,,,,,,,,46,2,6,4,0,96,8,97,8,0,0,0,1,2,1,0,0,1,2,1,0,0,1,0,0,5,0,23,8,2013,18,28,1828,0,46,0,0,0,0,7,1,11,33011,42.80125833,-71.53839722,79.0
33,330079,1,0,1,1,15,21,9,2013,8,31,,,9,0,0,,,,,,,,,,,60,2,6,4,0,96,8,97,8,0,0,0,1,2,1,0,0,1,2,1,0,0,1,0,0,0,7,21,9,2013,8,31,831,0,0,0,0,0,0,7,1,11,33015,42.89821111,-70.81600833,55.4
33,330079,1,0,2,1,15,21,9,2013,8,31,,,9,0,0,,,,,,,,,,,52,2,6,4,0,96,8,97,8,0,0,0,1,2,1,0,0,1,2,1,0,0,1,0,0,0,7,21,9,2013,8,31,831,0,0,0,0,0,0,7,1,11,33015,42.89821111,-70.81600833,55.4
33,330098,1,0,1,1,5,2,11,2013,1,58,,,9,0,0,,,,,,,,,,,48,1,6,4,0,96,8,97,8,0,0,1,1,2,1,20,1,1,2,1,0,0,603,0,0,0,7,2,11,2013,1,58,158,0,0,0,0,0,0,7,1,20,33005,42.91374444,-72.24155278,42.8
34,340038,1,0,1,1,7,18,1,2013,16,1,,,9,0,1,,,,,,,,,,,63,1,6,4,0,96,8,97,8,0,0,0,1,2,1,0,1,1,2,1,0,0,402,0,0,5,0,18,1,2013,20,2,2002,4,1,0,0,0,0,7,2,3,34007,39.95555556,-75.07012778,30.0
34,340061,1,0,1,1,31,27,1,2013,17,52,,,9,0,0,,,,,,,,,,,60,1,6,4,0,96,8,97,8,0,0,0,1,2,1,0,0,1,2,1,0,0,1,0,0,0,7,27,1,2013,18,22,1822,0,30,0,0,0,0,7,18,11,34031,40.87081667,-74.18931111,30.0
34,340066,1,0,1,1,21,11,3,2013,13,5,,,9,0,0,,,,,,,,,,,58,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,5,0,16,3,2013,5,38,538,112,33,0,0,0,0,7,4,11,34021,40.283075,-74.56619722,50.0
34,340112,1,0,1,1,1,14,3,2013,20,10,,,9,0,0,,,,,,,,,,,26,1,6,4,0,96,8,97,8,0,0,0,1,2,1,0,0,1,2,1,0,0,1,0,0,0,7,14,3,2013,20,29,2029,0,19,0,0,0,0,7,2,9,34001,39.37134167,-74.41825556,37.0
34,340115,1,0,1,1,13,11,3,2013,17,29,,,9,0,0,,,,,,,,,,,24,1,6,4,0,96,8,97,8,0,0,1,1,2,3,14,8,8,0,0,0,0,0,0,0,0,7,11,3,2013,17,53,1753,0,24,0,0,0,0,4,98,23,34013,40.71999722,-74.15336389,48.0
34,340122,1,0,1,1,35,15,5,2013,21,22,,,9,0,0,,,,,,,,,,,40,1,6,4,0,96,8,97,8,0,0,1,1,2,1,21,0,1,2,1,0,0,1,0,0,5,0,20,5,2013,12,40,1240,111,18,0,0,0,0,4,1,11,34035,40.48830556,-74.4653,71.6
34,340159,1,0,1,1,17,20,6,2013,21,39,,,9,0,0,,,,,,,,,,,34,2,6,4,0,96,8,97,8,0,0,0,1,2,1,0,0,1,2,1,0,0,1,0,0,5,0,24,6,2013,15,21,1521,89,42,0,0,0,0,7,1,11,34017,40.71566389,-74.04278611,71.1
34,340214,1,0,1,1,33,12,6,2013,22,6,,,9,0,0,,,,,,,,,,,21,1,6,4,0,96,8,97,8,0,0,1,1,2,1,10,1,1,2,1,0,0,600,0,0,1,0,13,6,2013,1,54,154,3,48,37,0,0,0,7,1,11,34033,39.67911111,-75.48605,75.9
34,340222,1,0,1,1,5,2,6,2013,9,49,,,9,0,0,,,,,,,,,,,24,1,6,4,0,96,8,97,8,0,0,0,1,2,1,22,0,1,2,1,0,0,1,0,0,0,7,2,6,2013,9,49,949,0,0,0,0,0,0,7,1,11,34005,39.85745,-74.54748889,83.1
34,340266,1,0,1,1,31,19,8,2013,10,38,,,9,0,0,,,,,,,,,,,2,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,0,7,19,8,2013,11,6,1106,0,28,0,0,0,0,7,1,23,34031,40.894325,-74.15986389,77.0
34,340380,1,0,1,1,27,10,8,2013,23,13,,,9,0,0,,,,,,,,,,,54,1,6,4,0,96,8,97,8,0,0,1,1,2,1,4,1,1,2,1,1,1,321,351,189,0,7,10,8,2013,23,26,2326,0,13,0,0,0,0,7,1,98,34027,40.87613889,-74.650075,62.1
34,340479,1,0,1,1,3,22,12,2013,17,17,,,9,0,0,,,,,,,,,,,51,1,6,4,0,96,8,97,8,0,0,0,1,2,1,0,0,1,2,1,0,0,1,0,0,5,0,22,12,2013,18,9,1809,0,52,0,0,0,0,7,1,3,34003,40.87193889,-74.08761111,66.9
34,340492,1,0,1,1,23,13,12,2013,15,55,,,33,0,0,,,,,,,,,,,22,1,6,4,0,96,8,97,8,0,0,0,1,2,1,0,0,1,2,1,0,0,1,0,0,5,0,14,12,2013,14,9,1409,22,14,0,0,0,0,1,1,21,34023,40.52267778,-74.39212222,35.6
34,340514,1,0,1,1,33,3,12,2013,15,26,,,9,0,0,,,,,,,,,,,31,1,6,4,0,96,8,97,8,0,0,0,1,2,1,0,0,1,2,1,0,0,1,0,0,0,7,3,12,2013,15,44,1544,0,18,0,0,0,0,7,1,11,34033,39.70416111,-75.41326111,53.1
35,350072,1,0,1,1,17,11,5,2013,10,7,,,9,0,0,,,,,,,,,,,71,1,6,4,0,96,8,97,8,0,0,0,5,8,95,95,8,8,8,6,0,0,95,0,0,1,0,11,5,2013,12,51,1251,2,44,0,0,0,0,7,1,13,35017,33.04096389,-108.21588333,66.0
35,350108,1,0,1,1,1,19,6,2013,21,43,,,9,0,0,,,,,,,,,,,53,1,6,4,0,96,8,97,8,0,0,9,1,2,1,28,8,8,2,1,0,0,1,0,0,0,7,19,6,2013,21,43,2143,0,0,0,0,0,0,7,1,3,35001,35.125,-106.5511,87.1
35,350160,1,0,1,1,13,14,8,2013,20,38,,,9,0,0,,,,,,,,,,,57,1,6,4,0,96,8,97,8,0,0,8,9,9,99,99,8,8,9,9,0,0,999,0,0,5,0,14,8,2013,99,99,9999,999,99,0,0,0,0,7,1,11,35013,32.2866,-106.77968611,75.4
35,350162,1,0,1,1,13,17,8,2013,7,38,,,9,0,0,,,,,,,,,,,47,1,6,4,0,96,8,97,8,0,0,0,9,0,0,96,8,8,0,0,0,0,0,0,0,5,0,17,8,2013,99,99,9999,999,99,99,99,99,9,99,99,98,35013,31.87535278,-106.66842778,77.0
36,360016,1,0,1,1,7,20,1,2013,3,7,,,9,0,0,,,,,,,,,,,30,1,6,4,0,96,8,97,8,0,0,8,9,8,95,95,8,8,8,6,0,0,95,0,0,5,0,20,1,2013,8,45,845,5,38,0,0,0,9,7,1,20,36007,42.10217778,-75.8448,41.0
36,360150,1,0,1,1,63,6,4,2013,22,3,,,9,0,0,,,,,,,,,,,66,1,6,4,0,96,8,97,8,0,0,8,9,8,95,95,8,8,8,6,0,0,95,0,0,5,0,6,4,2013,22,45,2245,0,42,0,0,0,0,7,1,11,36063,99.9999,999.9999,
36,360262,2,0,1,1,47,8,3,2013,4,35,,,9,0,0,,,,,,,,,,,48,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,0,7,8,3,2013,4,50,450,0,15,0,0,0,0,6,98,3,36047,40.62843333,-73.99628889,32.0
36,360267,1,0,1,1,101,9,5,2013,20,20,,,9,0,0,,,,,,,,,,,18,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,0,7,9,5,2013,20,20,2020,0,0,0,0,0,0,7,1,11,36101,99.9999,999.9999,
36,360307,1,0,1,1,35,15,4,2013,17,32,,,9,0,0,,,,,,,,,,,9,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,5,0,15,4,2013,99,99,9999,999,99,0,0,0,0,7,1,11,36035,43.04472778,-74.34418333,
36,360321,1,0,1,1,67,2,5,2013,19,21,,,9,0,0,,,,,,,,,,,74,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,5,0,5,5,2013,15,30,1530,68,9,0,0,0,0,7,78,3,36067,43.16837222,-76.24135556,69.1
36,360325,1,0,1,1,65,29,5,2013,20,39,,,9,0,0,,,,,,,,,,,13,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,5,8,29,5,2013,21,34,2134,0,55,0,0,0,0,7,1,11,36065,43.20963889,-75.72175556,66.9
36,360335,1,0,1,1,61,2,6,2013,6,2,,,9,0,0,,,,,,,,,,,18,1,6,4,0,96,8,97,8,0,0,8,9,0,0,96,8,8,0,0,0,0,0,0,0,5,0,5,6,2013,99,99,9999,999,99,0,0,0,0,6,98,1,36061,40.79425833,-73.94703056,73.9
36,360372,1,0,1,1,109,12,6,2013,7,21,,,9,0,0,,,,,,,,,,,49,2,6,4,0,96,8,97,8,0,0,8,9,8,95,95,8,8,8,6,0,0,95,0,0,5,0,12,6,2013,8,35,835,1,14,0,0,0,0,7,1,23,36109,99.9999,999.9999,
36,360381,1,0,1,1,103,15,6,2013,13,26,,,9,0,0,,,,,,,,,,,14,2,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,1,0,15,6,2013,16,33,1633,3,7,0,0,0,0,7,1,3,36103,40.96575556,-72.18231389,
36,360393,1,0,1,1,63,19,6,2013,8,9,,,9,0,0,,,,,,,,,,,45,2,6,4,0,96,8,97,8,0,0,8,9,8,95,95,8,8,8,6,0,0,95,0,0,5,0,20,6,2013,20,33,2033,36,24,0,0,0,0,7,1,3,36063,43.08873889,-79.0514,60.1
36,360415,1,0,1,1,35,25,6,2013,9,26,,,9,0,0,,,,,,,,,,,55,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,0,7,25,6,2013,10,0,1000,0,34,0,0,0,0,7,1,11,36035,43.06751389,-74.38861667,75.2
36,360417,1,0,1,1,47,27,5,2013,12,4,,,9,0,0,,,,,,,,,,,74,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,0,7,27,5,2013,12,5,1205,0,1,0,0,0,0,7,4,3,36047,40.60201944,-73.99855833,70.0
36,360519,1,0,1,1,47,28,6,2013,9,36,,,9,0,0,,,,,,,,,,,68,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,0,7,28,6,2013,99,99,9999,999,99,0,0,0,0,7,4,9,36047,40.63392222,-74.01466389,77.0
36,360533,1,0,1,1,55,14,8,2013,21,50,,,9,0,0,,,,,,,,,,,15,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,5,0,14,8,2013,22,56,2256,1,6,0,0,0,0,6,98,11,36055,43.18559167,-77.61621111,59.0
36,360537,1,0,1,1,81,14,8,2013,18,29,,,9,0,0,,,,,,,,,,,60,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,5,0,14,8,2013,20,37,2037,2,8,0,0,0,0,7,2,9,36081,40.65630556,-73.84787222,73.9
36,360557,1,0,1,1,29,22,8,2013,17,10,,,9,0,0,,,,,,,,,,,12,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,5,0,23,8,2013,4,30,430,11,20,0,0,0,0,7,2,3,36029,42.98091944,-78.86896389,75.0
36,360558,1,0,1,1,91,23,8,2013,17,27,,,9,0,0,,,,,,,,,,,20,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,5,0,23,8,2013,20,30,2030,3,3,0,0,0,0,7,1,11,36091,43.08445,-73.74316944,75.2
36,360607,1,0,1,1,103,11,7,2013,21,15,,,9,0,0,,,,,,,,,,,51,1,6,4,0,96,8,97,8,0,0,0,1,2,1,0,0,1,2,1,0,0,1,0,0,5,0,11,7,2013,22,9,2209,0,54,0,0,0,0,7,1,3,36103,40.92501389,-73.04715278,75.9
36,360672,1,0,1,1,103,2,9,2013,10,7,,,9,0,0,,,,,,,,,,,44,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,0,7,2,9,2013,99,99,9999,999,99,0,0,0,0,6,98,11,36103,40.79049167,-73.36871111,75.0
36,360731,1,0,1,1,55,4,10,2013,19,25,,,9,0,0,,,,,,,,,,,15,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,5,0,4,10,2013,23,0,2300,3,35,0,0,0,0,7,1,11,36055,43.20732222,-77.67917778,63.0
36,360734,1,0,1,1,59,5,10,2013,3,46,,,9,0,0,,,,,,,,,,,25,1,6,4,0,96,8,97,8,0,0,8,9,2,1,18,8,8,2,1,0,0,1,0,0,5,0,5,10,2013,99,99,9999,999,99,0,0,0,0,7,19,9,36059,40.70166944,-73.62671389,66.2
36,360752,1,0,1,1,65,19,10,2013,14,59,,,9,0,0,,,,,,,,,,,74,2,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,0,7,19,10,2013,15,5,1505,0,6,0,0,0,0,7,1,11,36065,99.9999,999.9999,
36,360781,2,0,1,1,61,6,6,2013,20,57,,,9,0,0,,,,,,,,,,,24,2,6,4,0,96,8,97,8,0,0,8,9,2,1,10,8,8,2,1,0,0,1,0,0,5,0,6,6,2013,99,99,9999,999,99,0,0,0,0,7,1,9,36061,40.80510833,-73.93913889,64.0
36,360811,1,0,1,1,103,25,6,2013,21,25,,,9,0,0,,,,,,,,,,,61,1,6,4,0,96,8,97,8,0,0,8,9,2,1,19,8,8,2,1,0,0,1,0,0,5,0,25,6,2013,22,25,2225,1,0,0,0,0,0,7,1,2,36103,40.71165,-73.39114444,
36,360812,1,0,1,1,47,19,5,2013,1,13,,,9,0,0,,,,,,,,,,,999,1,6,4,0,96,8,97,8,0,0,8,9,2,1,21,8,8,2,1,0,0,1,0,0,5,8,19,5,2013,99,99,9999,999,99,0,0,0,0,7,1,11,36047,40.67183056,-73.96343611,59.0
36,360824,1,0,1,1,59,15,10,2013,14,10,,,9,0,0,,,,,,,,,,,88,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,5,0,17,10,2013,18,46,1846,52,36,0,0,0,0,7,1,3,36059,40.68709444,-73.50421389,68.0
36,360831,1,0,1,1,5,30,10,2013,6,38,,,9,0,0,,,,,,,,,,,36,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,0,7,30,10,2013,6,38,638,0,0,0,0,0,0,7,1,3,36005,40.83595278,-73.90291944,48.9
36,360837,1,0,1,1,65,4,11,2013,12,49,,,9,0,0,,,,,,,,,,,11,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,5,0,4,11,2013,17,35,1735,4,46,0,0,0,0,7,1,11,36065,42.88275278,-75.20508333,37.9
36,360886,1,0,1,1,81,27,11,2013,16,54,,,9,0,0,,,,,,,,,,,54,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,5,0,27,11,2013,17,17,1717,0,23,0,0,0,0,6,98,3,36081,40.72719722,-73.90735556,41.0
36,360894,3,0,1,1,111,14,10,2013,19,34,,,9,0,0,,,,,,,,,,,19,1,6,4,0,96,8,97,8,0,0,8,9,2,1,1,8,8,2,1,0,0,1,0,0,0,7,14,10,2013,19,40,1940,0,6,0,0,0,0,7,1,9,36111,42.10890833,-73.96838889,55.9
36,360955,1,0,1,1,67,5,11,2013,21,54,,,9,0,0,,,,,,,,,,,55,1,6,4,0,96,8,97,8,0,0,8,9,2,1,18,8,8,2,1,0,0,402,0,0,5,0,5,11,2013,22,15,2215,0,21,0,0,0,0,7,2,3,36067,43.031325,-76.15382778,51.1
36,361000,1,0,1,1,29,22,12,2013,5,55,,,9,0,0,,,,,,,,,,,52,1,6,4,0,96,8,97,8,0,0,8,9,2,1,47,8,8,2,1,0,0,1,0,0,0,7,22,12,2013,5,55,555,0,0,0,0,0,0,7,1,11,36029,42.65425833,-79.03785278,33.8
36,361005,1,0,1,1,89,23,12,2013,22,39,,,9,0,0,,,,,,,,,,,69,1,6,4,0,96,8,97,8,0,0,8,9,2,1,0,8,8,2,1,0,0,1,0,0,5,0,24,12,2013,20,35,2035,21,56,0,0,0,0,7,1,11,36089,44.58229722,-75.15536944,16.0
