state,vmt,year,month,file
Kansas,826.0,2012,4,13aprtvt.xls
Michigan,1518.0,2012,4,13aprtvt.xls
Minnesota,1355.0,2012,4,13aprtvt.xls
Missouri,1440.0,2012,4,13aprtvt.xls
Nebraska,692.0,2012,4,13aprtvt.xls
North Dakota,414.0,2012,4,13aprtvt.xls
Ohio,1669.0,2012,4,13aprtvt.xls
South Dakota,397.0,2012,4,13aprtvt.xls
Wisconsin,1484.0,2012,4,13aprtvt.xls
Alabama,1516.0,2012,4,13aprtvt.xls
Arkansas,819.0,2012,4,13aprtvt.xls
Kentucky,1580.0,2012,4,13aprtvt.xls
Louisiana,964.0,2012,4,13aprtvt.xls
Mississippi,1057.0,2012,4,13aprtvt.xls
Oklahoma,1152.0,2012,4,13aprtvt.xls
Tennessee,1446.0,2012,4,13aprtvt.xls
Texas,4047.0,2012,4,13aprtvt.xls
Alaska,102.0,2012,4,13aprtvt.xls
Arizona,1033.0,2012,4,13aprtvt.xls
California,3455.0,2012,4,13aprtvt.xls
Colorado,836.0,2012,4,13aprtvt.xls
Hawaii,101.0,2012,4,13aprtvt.xls
Idaho,419.0,2012,4,13aprtvt.xls
Montana,436.0,2012,4,13aprtvt.xls
Nevada,314.0,2012,4,13aprtvt.xls
New Mexico,697.0,2012,4,13aprtvt.xls
Oregon,827.0,2012,4,13aprtvt.xls
Utah,463.0,2012,4,13aprtvt.xls
Washington,990.0,2012,4,13aprtvt.xls
Wyoming,339.0,2012,4,13aprtvt.xls
Connecticut,170.0,2011,8,12augtvt.xls
Maine,534.0,2011,8,12augtvt.xls
Massachusetts,211.0,2011,8,12augtvt.xls
New Hampshire,348.0,2011,8,12augtvt.xls
New Jersey,386.0,2011,8,12augtvt.xls
New York,1469.0,2011,8,12augtvt.xls
Pennsylvania,2233.0,2011,8,12augtvt.xls
Rhode Island,70.0,2011,8,12augtvt.xls
Vermont,277.0,2011,8,12augtvt.xls
South Atlantic,,2011,8,12augtvt.xls
Delaware,138.0,2011,8,12augtvt.xls
District of Columbia,0.0,2011,8,12augtvt.xls
Florida,1877.0,2011,8,12augtvt.xls
Georgia,1750.0,2011,8,12augtvt.xls
Maryland,870.0,2011,8,12augtvt.xls
North Carolina,1557.0,2011,8,12augtvt.xls
South Carolina,1391.0,2011,8,12augtvt.xls
Virginia,1890.0,2011,8,12augtvt.xls
West Virginia,630.0,2011,8,12augtvt.xls
North Central,,2011,8,12augtvt.xls
Illinois,1580.0,2011,8,12augtvt.xls
Indiana,1235.0,2011,8,12augtvt.xls
Iowa,1222.0,2011,8,12augtvt.xls
Kansas,878.0,2011,8,12augtvt.xls
Michigan,1911.0,2011,8,12augtvt.xls
Minnesota,1552.0,2011,8,12augtvt.xls
Missouri,1843.0,2011,8,12augtvt.xls
Nebraska,760.0,2011,8,12augtvt.xls
North Dakota,411.0,2011,8,12augtvt.xls
Ohio,1843.0,2011,8,12augtvt.xls
South Dakota,446.0,2011,8,12augtvt.xls
Wisconsin,1765.0,2011,8,12augtvt.xls
Alabama,1496.0,2011,8,12augtvt.xls
Arkansas,1078.0,2011,8,12augtvt.xls
Kentucky,1480.0,2011,8,12augtvt.xls
Louisiana,1100.0,2011,8,12augtvt.xls
Mississippi,1073.0,2011,8,12augtvt.xls
Oklahoma,1334.0,2011,8,12augtvt.xls
Tennessee,1770.0,2011,8,12augtvt.xls
Texas,4154.0,2011,8,12augtvt.xls
Alaska,133.0,2011,8,12augtvt.xls
Arizona,904.0,2011,8,12augtvt.xls
California,3912.0,2011,8,12augtvt.xls
Colorado,973.0,2011,8,12augtvt.xls
Hawaii,116.0,2011,8,12augtvt.xls
Idaho,541.0,2011,8,12augtvt.xls
Montana,665.0,2011,8,12augtvt.xls
Nevada,370.0,2011,8,12augtvt.xls
New Mexico,821.0,2011,8,12augtvt.xls
Oregon,1092.0,2011,8,12augtvt.xls
Utah,554.0,2011,8,12augtvt.xls
Washington,1098.0,2011,8,12augtvt.xls
Wyoming,500.0,2011,8,12augtvt.xls
Connecticut,197.0,2009,7,10jultvt.xls
Maine,573.0,2009,7,10jultvt.xls
Massachusetts,269.0,2009,7,10jultvt.xls
New Hampshire,368.0,2009,7,10jultvt.xls
New Jersey,385.0,2009,7,10jultvt.xls
New York,1516.0,2009,7,10jultvt.xls
Pennsylvania,2333.0,2009,7,10jultvt.xls
Rhode Island,68.0,2009,7,10jultvt.xls
Vermont,289.0,2009,7,10jultvt.xls
South Atlantic,,2009,7,10jultvt.xls
Delaware,174.0,2009,7,10jultvt.xls
District of Columbia,0.0,2009,7,10jultvt.xls
Florida,2082.0,2009,7,10jultvt.xls
Georgia,2153.0,2009,7,10jultvt.xls
Maryland,890.0,2009,7,10jultvt.xls
North Carolina,1846.0,2009,7,10jultvt.xls
South Carolina,1582.0,2009,7,10jultvt.xls
Virginia,1986.0,2009,7,10jultvt.xls
West Virginia,712.0,2009,7,10jultvt.xls
North Central,,2009,7,10jultvt.xls
Illinois,1685.0,2009,7,10jultvt.xls
Indiana,1462.0,2009,7,10jultvt.xls
Iowa,1252.0,2009,7,10jultvt.xls
Kansas,918.0,2009,7,10jultvt.xls
Michigan,1853.0,2009,7,10jultvt.xls
Minnesota,1556.0,2009,7,10jultvt.xls
Missouri,1935.0,2009,7,10jultvt.xls
Nebraska,812.0,2009,7,10jultvt.xls
North Dakota,411.0,2009,7,10jultvt.xls
Ohio,1844.0,2009,7,10jultvt.xls
South Dakota,510.0,2009,7,10jultvt.xls
Wisconsin,1854.0,2009,7,10jultvt.xls
Alabama,1595.0,2009,7,10jultvt.xls
Arkansas,1223.0,2009,7,10jultvt.xls
Kentucky,1548.0,2009,7,10jultvt.xls
Louisiana,1087.0,2009,7,10jultvt.xls
Mississippi,1239.0,2009,7,10jultvt.xls
Oklahoma,1226.0,2009,7,10jultvt.xls
Tennessee,1887.0,2009,7,10jultvt.xls
Texas,4350.0,2009,7,10jultvt.xls
Alaska,154.0,2009,7,10jultvt.xls
Arizona,1101.0,2009,7,10jultvt.xls
California,4227.0,2009,7,10jultvt.xls
Colorado,1101.0,2009,7,10jultvt.xls
Hawaii,117.0,2009,7,10jultvt.xls
Idaho,585.0,2009,7,10jultvt.xls
Montana,678.0,2009,7,10jultvt.xls
Nevada,393.0,2009,7,10jultvt.xls
New Mexico,873.0,2009,7,10jultvt.xls
Oregon,1102.0,2009,7,10jultvt.xls
Utah,597.0,2009,7,10jultvt.xls
Washington,1062.0,2009,7,10jultvt.xls
Wyoming,533.0,2009,7,10jultvt.xls
Connecticut,156.0,2014,11,15novtvt.xls
Maine,445.0,2014,11,15novtvt.xls
Massachusetts,114.0,2014,11,15novtvt.xls
New Hampshire,315.0,2014,11,15novtvt.xls
New Jersey,219.0,2014,11,15novtvt.xls
New York,1065.0,2014,11,15novtvt.xls
Pennsylvania,1872.0,2014,11,15novtvt.xls
Rhode Island,56.0,2014,11,15novtvt.xls
Vermont,221.0,2014,11,15novtvt.xls
South Atlantic,,2014,11,15novtvt.xls
Delaware,114.0,2014,11,15novtvt.xls
District of Columbia,0.0,2014,11,15novtvt.xls
Florida,2004.0,2014,11,15novtvt.xls
Georgia,1367.0,2014,11,15novtvt.xls
Maryland,494.0,2014,11,15novtvt.xls
North Carolina,1563.0,2014,11,15novtvt.xls
South Carolina,1279.0,2014,11,15novtvt.xls
Virginia,1781.0,2014,11,15novtvt.xls
West Virginia,673.0,2014,11,15novtvt.xls
North Central,,2014,11,15novtvt.xls
Illinois,1152.0,2014,11,15novtvt.xls
Indiana,1301.0,2014,11,15novtvt.xls
Iowa,1014.0,2014,11,15novtvt.xls
Kansas,793.0,2014,11,15novtvt.xls
Michigan,1316.0,2014,11,15novtvt.xls
Minnesota,1313.0,2014,11,15novtvt.xls
Missouri,1433.0,2014,11,15novtvt.xls
Nebraska,709.0,2014,11,15novtvt.xls
North Dakota,357.0,2014,11,15novtvt.xls
Ohio,1471.0,2014,11,15novtvt.xls
South Dakota,356.0,2014,11,15novtvt.xls
Wisconsin,1517.0,2014,11,15novtvt.xls
Alabama,1265.0,2014,11,15novtvt.xls
Arkansas,785.0,2014,11,15novtvt.xls
Kentucky,1389.0,2014,11,15novtvt.xls
Louisiana,911.0,2014,11,15novtvt.xls
Mississippi,1036.0,2014,11,15novtvt.xls
Oklahoma,1037.0,2014,11,15novtvt.xls
Tennessee,1405.0,2014,11,15novtvt.xls
Texas,4531.0,2014,11,15novtvt.xls
Alaska,107.0,2014,11,15novtvt.xls
Arizona,889.0,2014,11,15novtvt.xls
California,3348.0,2014,11,15novtvt.xls
Colorado,913.0,2014,11,15novtvt.xls
Hawaii,51.0,2014,11,15novtvt.xls
Idaho,417.0,2014,11,15novtvt.xls
Montana,452.0,2014,11,15novtvt.xls
Nevada,304.0,2014,11,15novtvt.xls
New Mexico,718.0,2014,11,15novtvt.xls
Oregon,827.0,2014,11,15novtvt.xls
Utah,392.0,2014,11,15novtvt.xls
Washington,790.0,2014,11,15novtvt.xls
Wyoming,365.0,2014,11,15novtvt.xls
Connecticut,102.0,2015,2,16febtvt.xls
Maine,387.0,2015,2,16febtvt.xls
Massachusetts,108.0,2015,2,16febtvt.xls
New Hampshire,208.0,2015,2,16febtvt.xls
New Jersey,214.0,2015,2,16febtvt.xls
New York,917.0,2015,2,16febtvt.xls
Pennsylvania,1546.0,2015,2,16febtvt.xls
Rhode Island,41.0,2015,2,16febtvt.xls
Vermont,194.0,2015,2,16febtvt.xls
South Atlantic,,2015,2,16febtvt.xls
Delaware,110.0,2015,2,16febtvt.xls
District of Columbia,0.0,2015,2,16febtvt.xls
Florida,1743.0,2015,2,16febtvt.xls
Georgia,1351.0,2015,2,16febtvt.xls
Maryland,374.0,2015,2,16febtvt.xls
North Carolina,1285.0,2015,2,16febtvt.xls
South Carolina,1084.0,2015,2,16febtvt.xls
Virginia,1441.0,2015,2,16febtvt.xls
West Virginia,478.0,2015,2,16febtvt.xls
North Central,,2015,2,16febtvt.xls
Illinois,1288.0,2015,2,16febtvt.xls
Indiana,1065.0,2015,2,16febtvt.xls
Iowa,861.0,2015,2,16febtvt.xls
Kansas,698.0,2015,2,16febtvt.xls
Michigan,1176.0,2015,2,16febtvt.xls
Minnesota,1062.0,2015,2,16febtvt.xls
Missouri,1023.0,2015,2,16febtvt.xls
Nebraska,553.0,2015,2,16febtvt.xls
North Dakota,357.0,2015,2,16febtvt.xls
Ohio,1222.0,2015,2,16febtvt.xls
South Dakota,330.0,2015,2,16febtvt.xls
Wisconsin,1177.0,2015,2,16febtvt.xls
Alabama,1106.0,2015,2,16febtvt.xls
Arkansas,666.0,2015,2,16febtvt.xls
Kentucky,997.0,2015,2,16febtvt.xls
Louisiana,820.0,2015,2,16febtvt.xls
Mississippi,1000.0,2015,2,16febtvt.xls
Oklahoma,896.0,2015,2,16febtvt.xls
Tennessee,1114.0,2015,2,16febtvt.xls
Texas,3780.0,2015,2,16febtvt.xls
Alaska,76.0,2015,2,16febtvt.xls
Arizona,882.0,2015,2,16febtvt.xls
California,2548.0,2015,2,16febtvt.xls
Colorado,757.0,2015,2,16febtvt.xls
Hawaii,64.0,2015,2,16febtvt.xls
Idaho,388.0,2015,2,16febtvt.xls
Montana,363.0,2015,2,16febtvt.xls
Nevada,258.0,2015,2,16febtvt.xls
New Mexico,644.0,2015,2,16febtvt.xls
Oregon,625.0,2015,2,16febtvt.xls
Utah,360.0,2015,2,16febtvt.xls
Washington,699.0,2015,2,16febtvt.xls
Wyoming,284.0,2015,2,16febtvt.xls
Connecticut,129.0,2014,2,15febtvt.xls
Maine,393.0,2014,2,15febtvt.xls
Massachusetts,108.0,2014,2,15febtvt.xls
New Hampshire,213.0,2014,2,15febtvt.xls
New Jersey,207.0,2014,2,15febtvt.xls
New York,1013.0,2014,2,15febtvt.xls
Pennsylvania,1466.0,2014,2,15febtvt.xls
Rhode Island,44.0,2014,2,15febtvt.xls
Vermont,210.0,2014,2,15febtvt.xls
South Atlantic,,2014,2,15febtvt.xls
Delaware,113.0,2014,2,15febtvt.xls
District of Columbia,0.0,2014,2,15febtvt.xls
Florida,1824.0,2014,2,15febtvt.xls
Georgia,1262.0,2014,2,15febtvt.xls
Maryland,373.0,2014,2,15febtvt.xls
North Carolina,1333.0,2014,2,15febtvt.xls
South Carolina,1098.0,2014,2,15febtvt.xls
Virginia,1421.0,2014,2,15febtvt.xls
West Virginia,505.0,2014,2,15febtvt.xls
North Central,,2014,2,15febtvt.xls
Illinois,1299.0,2014,2,15febtvt.xls
Indiana,1039.0,2014,2,15febtvt.xls
Iowa,822.0,2014,2,15febtvt.xls
Kansas,653.0,2014,2,15febtvt.xls
Michigan,1163.0,2014,2,15febtvt.xls
Minnesota,991.0,2014,2,15febtvt.xls
Missouri,1025.0,2014,2,15febtvt.xls
Nebraska,544.0,2014,2,15febtvt.xls
North Dakota,379.0,2014,2,15febtvt.xls
Ohio,1220.0,2014,2,15febtvt.xls
South Dakota,319.0,2014,2,15febtvt.xls
Wisconsin,1141.0,2014,2,15febtvt.xls
Alabama,1214.0,2014,2,15febtvt.xls
Arkansas,670.0,2014,2,15febtvt.xls
Kentucky,1115.0,2014,2,15febtvt.xls
Louisiana,773.0,2014,2,15febtvt.xls
Mississippi,979.0,2014,2,15febtvt.xls
Oklahoma,894.0,2014,2,15febtvt.xls
Tennessee,1277.0,2014,2,15febtvt.xls
Texas,3988.0,2014,2,15febtvt.xls
Alaska,96.0,2014,2,15febtvt.xls
Arizona,820.0,2014,2,15febtvt.xls
California,2425.0,2014,2,15febtvt.xls
Colorado,754.0,2014,2,15febtvt.xls
Hawaii,60.0,2014,2,15febtvt.xls
Idaho,344.0,2014,2,15febtvt.xls
Montana,318.0,2014,2,15febtvt.xls
Nevada,254.0,2014,2,15febtvt.xls
New Mexico,642.0,2014,2,15febtvt.xls
Oregon,660.0,2014,2,15febtvt.xls
Utah,332.0,2014,2,15febtvt.xls
Washington,626.0,2014,2,15febtvt.xls
Wyoming,261.0,2014,2,15febtvt.xls
Connecticut,138.0,2010,2,11febtvt.xls
Maine,415.0,2010,2,11febtvt.xls
Massachusetts,195.0,2010,2,11febtvt.xls
New Hampshire,253.0,2010,2,11febtvt.xls
New Jersey,301.0,2010,2,11febtvt.xls
New York,932.0,2010,2,11febtvt.xls
Pennsylvania,1461.0,2010,2,11febtvt.xls
Rhode Island,45.0,2010,2,11febtvt.xls
Vermont,214.0,2010,2,11febtvt.xls
South Atlantic,,2010,2,11febtvt.xls
Delaware,85.0,2010,2,11febtvt.xls
District of Columbia,0.0,2010,2,11febtvt.xls
Florida,1828.0,2010,2,11febtvt.xls
Georgia,1743.0,2010,2,11febtvt.xls
Maryland,527.0,2010,2,11febtvt.xls
North Carolina,1328.0,2010,2,11febtvt.xls
South Carolina,1112.0,2010,2,11febtvt.xls
Virginia,1301.0,2010,2,11febtvt.xls
West Virginia,409.0,2010,2,11febtvt.xls
North Central,,2010,2,11febtvt.xls
Illinois,1306.0,2010,2,11febtvt.xls
Indiana,1004.0,2010,2,11febtvt.xls
Iowa,848.0,2010,2,11febtvt.xls
Kansas,715.0,2010,2,11febtvt.xls
Michigan,1320.0,2010,2,11febtvt.xls
Minnesota,1099.0,2010,2,11febtvt.xls
Missouri,1020.0,2010,2,11febtvt.xls
Nebraska,526.0,2010,2,11febtvt.xls
North Dakota,270.0,2010,2,11febtvt.xls
Ohio,1252.0,2010,2,11febtvt.xls
South Dakota,310.0,2010,2,11febtvt.xls
Wisconsin,1267.0,2010,2,11febtvt.xls
Alabama,1166.0,2010,2,11febtvt.xls
Arkansas,813.0,2010,2,11febtvt.xls
Kentucky,1070.0,2010,2,11febtvt.xls
Louisiana,741.0,2010,2,11febtvt.xls
Mississippi,1031.0,2010,2,11febtvt.xls
Oklahoma,888.0,2010,2,11febtvt.xls
Tennessee,1352.0,2010,2,11febtvt.xls
Texas,3492.0,2010,2,11febtvt.xls
Alaska,79.0,2010,2,11febtvt.xls
Arizona,933.0,2010,2,11febtvt.xls
California,2800.0,2010,2,11febtvt.xls
Colorado,738.0,2010,2,11febtvt.xls
Hawaii,89.0,2010,2,11febtvt.xls
Idaho,362.0,2010,2,11febtvt.xls
Montana,365.0,2010,2,11febtvt.xls
Nevada,263.0,2010,2,11febtvt.xls
New Mexico,646.0,2010,2,11febtvt.xls
Oregon,733.0,2010,2,11febtvt.xls
Utah,369.0,2010,2,11febtvt.xls
Washington,729.0,2010,2,11febtvt.xls
Wyoming,283.0,2010,2,11febtvt.xls
Connecticut,161.0,2011,4,12aprtvt.xls
Maine,463.0,2011,4,12aprtvt.xls
Massachusetts,203.0,2011,4,12aprtvt.xls
New Hampshire,276.0,2011,4,12aprtvt.xls
New Jersey,375.0,2011,4,12aprtvt.xls
New York,1134.0,2011,4,12aprtvt.xls
Pennsylvania,1938.0,2011,4,12aprtvt.xls
Rhode Island,51.0,2011,4,12aprtvt.xls
Vermont,218.0,2011,4,12aprtvt.xls
South Atlantic,,2011,4,12aprtvt.xls
Delaware,124.0,2011,4,12aprtvt.xls
District of Columbia,0.0,2011,4,12aprtvt.xls
Florida,2028.0,2011,4,12aprtvt.xls
Georgia,2060.0,2011,4,12aprtvt.xls
Maryland,742.0,2011,4,12aprtvt.xls
North Carolina,1531.0,2011,4,12aprtvt.xls
South Carolina,1359.0,2011,4,12aprtvt.xls
Virginia,1707.0,2011,4,12aprtvt.xls
West Virginia,651.0,2011,4,12aprtvt.xls
North Central,,2011,4,12aprtvt.xls
Illinois,1313.0,2011,4,12aprtvt.xls
Indiana,1351.0,2011,4,12aprtvt.xls
Iowa,1069.0,2011,4,12aprtvt.xls
Kansas,805.0,2011,4,12aprtvt.xls
Michigan,1592.0,2011,4,12aprtvt.xls
Minnesota,1329.0,2011,4,12aprtvt.xls
Missouri,1467.0,2011,4,12aprtvt.xls
Nebraska,677.0,2011,4,12aprtvt.xls
North Dakota,352.0,2011,4,12aprtvt.xls
Ohio,1648.0,2011,4,12aprtvt.xls
South Dakota,380.0,2011,4,12aprtvt.xls
Wisconsin,1414.0,2011,4,12aprtvt.xls
Alabama,1521.0,2011,4,12aprtvt.xls
Arkansas,822.0,2011,4,12aprtvt.xls
Kentucky,1517.0,2011,4,12aprtvt.xls
Louisiana,926.0,2011,4,12aprtvt.xls
Mississippi,1072.0,2011,4,12aprtvt.xls
Oklahoma,1142.0,2011,4,12aprtvt.xls
Tennessee,1474.0,2011,4,12aprtvt.xls
Texas,3945.0,2011,4,12aprtvt.xls
Alaska,100.0,2011,4,12aprtvt.xls
Arizona,1013.0,2011,4,12aprtvt.xls
California,3546.0,2011,4,12aprtvt.xls
Colorado,813.0,2011,4,12aprtvt.xls
Hawaii,103.0,2011,4,12aprtvt.xls
Idaho,417.0,2011,4,12aprtvt.xls
Montana,414.0,2011,4,12aprtvt.xls
Nevada,310.0,2011,4,12aprtvt.xls
New Mexico,703.0,2011,4,12aprtvt.xls
Oregon,832.0,2011,4,12aprtvt.xls
Utah,469.0,2011,4,12aprtvt.xls
Washington,1005.0,2011,4,12aprtvt.xls
Wyoming,343.0,2011,4,12aprtvt.xls
Connecticut,192.0,2012,7,13jultvt.xls
Maine,567.0,2012,7,13jultvt.xls
Massachusetts,253.0,2012,7,13jultvt.xls
New Hampshire,358.0,2012,7,13jultvt.xls
New Jersey,370.0,2012,7,13jultvt.xls
New York,1510.0,2012,7,13jultvt.xls
Pennsylvania,2207.0,2012,7,13jultvt.xls
Rhode Island,65.0,2012,7,13jultvt.xls
Vermont,293.0,2012,7,13jultvt.xls
South Atlantic,,2012,7,13jultvt.xls
Delaware,264.0,2012,7,13jultvt.xls
District of Columbia,0.0,2012,7,13jultvt.xls
Florida,1919.0,2012,7,13jultvt.xls
Georgia,2048.0,2012,7,13jultvt.xls
Maryland,867.0,2012,7,13jultvt.xls
North Carolina,1728.0,2012,7,13jultvt.xls
South Carolina,1514.0,2012,7,13jultvt.xls
Virginia,1927.0,2012,7,13jultvt.xls
West Virginia,605.0,2012,7,13jultvt.xls
North Central,,2012,7,13jultvt.xls
Illinois,1631.0,2012,7,13jultvt.xls
Indiana,1501.0,2012,7,13jultvt.xls
Iowa,1248.0,2012,7,13jultvt.xls
Kansas,880.0,2012,7,13jultvt.xls
Michigan,1803.0,2012,7,13jultvt.xls
Minnesota,1515.0,2012,7,13jultvt.xls
Missouri,1840.0,2012,7,13jultvt.xls
Nebraska,775.0,2012,7,13jultvt.xls
North Dakota,502.0,2012,7,13jultvt.xls
Ohio,1825.0,2012,7,13jultvt.xls
South Dakota,485.0,2012,7,13jultvt.xls
Wisconsin,1808.0,2012,7,13jultvt.xls
Alabama,1563.0,2012,7,13jultvt.xls
Arkansas,1113.0,2012,7,13jultvt.xls
Kentucky,1348.0,2012,7,13jultvt.xls
Louisiana,1073.0,2012,7,13jultvt.xls
Mississippi,1155.0,2012,7,13jultvt.xls
Oklahoma,1213.0,2012,7,13jultvt.xls
Tennessee,1785.0,2012,7,13jultvt.xls
Texas,4410.0,2012,7,13jultvt.xls
Alaska,147.0,2012,7,13jultvt.xls
Arizona,1049.0,2012,7,13jultvt.xls
California,3976.0,2012,7,13jultvt.xls
Colorado,1003.0,2012,7,13jultvt.xls
Hawaii,110.0,2012,7,13jultvt.xls
Idaho,552.0,2012,7,13jultvt.xls
Montana,702.0,2012,7,13jultvt.xls
Nevada,394.0,2012,7,13jultvt.xls
New Mexico,813.0,2012,7,13jultvt.xls
Oregon,1061.0,2012,7,13jultvt.xls
Utah,556.0,2012,7,13jultvt.xls
Washington,1044.0,2012,7,13jultvt.xls
Wyoming,489.0,2012,7,13jultvt.xls
Connecticut,152.0,2011,11,12novtvt.xls
Maine,447.0,2011,11,12novtvt.xls
Massachusetts,208.0,2011,11,12novtvt.xls
New Hampshire,355.0,2011,11,12novtvt.xls
New Jersey,317.0,2011,11,12novtvt.xls
New York,1108.0,2011,11,12novtvt.xls
Pennsylvania,1951.0,2011,11,12novtvt.xls
Rhode Island,50.0,2011,11,12novtvt.xls
Vermont,221.0,2011,11,12novtvt.xls
South Atlantic,,2011,11,12novtvt.xls
Delaware,105.0,2011,11,12novtvt.xls
District of Columbia,0.0,2011,11,12novtvt.xls
Florida,1897.0,2011,11,12novtvt.xls
Georgia,1756.0,2011,11,12novtvt.xls
Maryland,766.0,2011,11,12novtvt.xls
North Carolina,1490.0,2011,11,12novtvt.xls
South Carolina,1247.0,2011,11,12novtvt.xls
Virginia,1767.0,2011,11,12novtvt.xls
West Virginia,666.0,2011,11,12novtvt.xls
North Central,,2011,11,12novtvt.xls
Illinois,1245.0,2011,11,12novtvt.xls
Indiana,1177.0,2011,11,12novtvt.xls
Iowa,1047.0,2011,11,12novtvt.xls
Kansas,788.0,2011,11,12novtvt.xls
Michigan,1543.0,2011,11,12novtvt.xls
Minnesota,1335.0,2011,11,12novtvt.xls
Missouri,1484.0,2011,11,12novtvt.xls
Nebraska,683.0,2011,11,12novtvt.xls
North Dakota,335.0,2011,11,12novtvt.xls
Ohio,1631.0,2011,11,12novtvt.xls
South Dakota,355.0,2011,11,12novtvt.xls
Wisconsin,1590.0,2011,11,12novtvt.xls
Alabama,1228.0,2011,11,12novtvt.xls
Arkansas,928.0,2011,11,12novtvt.xls
Kentucky,1383.0,2011,11,12novtvt.xls
Louisiana,872.0,2011,11,12novtvt.xls
Mississippi,1003.0,2011,11,12novtvt.xls
Oklahoma,1082.0,2011,11,12novtvt.xls
Tennessee,1361.0,2011,11,12novtvt.xls
Texas,3943.0,2011,11,12novtvt.xls
Alaska,81.0,2011,11,12novtvt.xls
Arizona,988.0,2011,11,12novtvt.xls
California,3595.0,2011,11,12novtvt.xls
Colorado,861.0,2011,11,12novtvt.xls
Hawaii,87.0,2011,11,12novtvt.xls
Idaho,395.0,2011,11,12novtvt.xls
Montana,465.0,2011,11,12novtvt.xls
Nevada,290.0,2011,11,12novtvt.xls
New Mexico,713.0,2011,11,12novtvt.xls
Oregon,796.0,2011,11,12novtvt.xls
Utah,415.0,2011,11,12novtvt.xls
Washington,807.0,2011,11,12novtvt.xls
Wyoming,379.0,2011,11,12novtvt.xls
Connecticut,173.0,2012,9,13septvt.xls
Maine,491.0,2012,9,13septvt.xls
Massachusetts,206.0,2012,9,13septvt.xls
New Hampshire,298.0,2012,9,13septvt.xls
New Jersey,413.0,2012,9,13septvt.xls
New York,1185.0,2012,9,13septvt.xls
Pennsylvania,1976.0,2012,9,13septvt.xls
Rhode Island,84.0,2012,9,13septvt.xls
Vermont,243.0,2012,9,13septvt.xls
South Atlantic,,2012,9,13septvt.xls
Delaware,151.0,2012,9,13septvt.xls
District of Columbia,0.0,2012,9,13septvt.xls
Florida,1750.0,2012,9,13septvt.xls
Georgia,1609.0,2012,9,13septvt.xls
Maryland,792.0,2012,9,13septvt.xls
North Carolina,1497.0,2012,9,13septvt.xls
South Carolina,1286.0,2012,9,13septvt.xls
Virginia,1658.0,2012,9,13septvt.xls
West Virginia,554.0,2012,9,13septvt.xls
North Central,,2012,9,13septvt.xls
Illinois,1373.0,2012,9,13septvt.xls
Indiana,1229.0,2012,9,13septvt.xls
Iowa,1142.0,2012,9,13septvt.xls
Kansas,870.0,2012,9,13septvt.xls
Michigan,1576.0,2012,9,13septvt.xls
Minnesota,1404.0,2012,9,13septvt.xls
Missouri,1678.0,2012,9,13septvt.xls
Nebraska,723.0,2012,9,13septvt.xls
North Dakota,417.0,2012,9,13septvt.xls
Ohio,1698.0,2012,9,13septvt.xls
South Dakota,427.0,2012,9,13septvt.xls
Wisconsin,1599.0,2012,9,13septvt.xls
Alabama,1284.0,2012,9,13septvt.xls
Arkansas,880.0,2012,9,13septvt.xls
Kentucky,1379.0,2012,9,13septvt.xls
Louisiana,781.0,2012,9,13septvt.xls
Mississippi,1044.0,2012,9,13septvt.xls
Oklahoma,1143.0,2012,9,13septvt.xls
Tennessee,1560.0,2012,9,13septvt.xls
Texas,3974.0,2012,9,13septvt.xls
Alaska,112.0,2012,9,13septvt.xls
Arizona,917.0,2012,9,13septvt.xls
California,3117.0,2012,9,13septvt.xls
Colorado,941.0,2012,9,13septvt.xls
Hawaii,109.0,2012,9,13septvt.xls
Idaho,475.0,2012,9,13septvt.xls
Montana,560.0,2012,9,13septvt.xls
Nevada,329.0,2012,9,13septvt.xls
New Mexico,762.0,2012,9,13septvt.xls
Oregon,965.0,2012,9,13septvt.xls
Utah,501.0,2012,9,13septvt.xls
Washington,961.0,2012,9,13septvt.xls
Wyoming,451.0,2012,9,13septvt.xls
Connecticut,182.0,2013,6,14juntvt.xls
Maine,522.0,2013,6,14juntvt.xls
Massachusetts,230.0,2013,6,14juntvt.xls
New Hampshire,324.0,2013,6,14juntvt.xls
New Jersey,326.0,2013,6,14juntvt.xls
New York,1309.0,2013,6,14juntvt.xls
Pennsylvania,2040.0,2013,6,14juntvt.xls
Rhode Island,55.0,2013,6,14juntvt.xls
Vermont,247.0,2013,6,14juntvt.xls
South Atlantic,,2013,6,14juntvt.xls
Delaware,246.0,2013,6,14juntvt.xls
District of Columbia,0.0,2013,6,14juntvt.xls
Florida,1959.0,2013,6,14juntvt.xls
Georgia,1762.0,2013,6,14juntvt.xls
Maryland,836.0,2013,6,14juntvt.xls
North Carolina,1681.0,2013,6,14juntvt.xls
South Carolina,1440.0,2013,6,14juntvt.xls
Virginia,1849.0,2013,6,14juntvt.xls
West Virginia,504.0,2013,6,14juntvt.xls
North Central,,2013,6,14juntvt.xls
Illinois,1773.0,2013,6,14juntvt.xls
Indiana,1356.0,2013,6,14juntvt.xls
Iowa,1208.0,2013,6,14juntvt.xls
Kansas,890.0,2013,6,14juntvt.xls
Michigan,1657.0,2013,6,14juntvt.xls
Minnesota,1492.0,2013,6,14juntvt.xls
Missouri,1579.0,2013,6,14juntvt.xls
Nebraska,761.0,2013,6,14juntvt.xls
